"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Estados pequeos de las Islas del Pacfico","PSS","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"posterior al dividendo demográfico","PST","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383310002.326965","1732189949.98932","1422769996.64307","954840000.152587","985490005.493165","736680000.305177","1091539996.14716","954709990.978241","1572799989.34269","1581249954.81968","1481740014.61268","1656450011.37257","1224999999.04633","1291829980.73101","1887830027.21518","","","","","","","280000.001192093","","","","","","","","","","",
"Polinesia Francesa","PYF","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","402589996.337891","388329986.572266","418390014.648438","518539978.027344","579750000","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3279999.97138977","2059999.94277954","2660000.08583069","6340000.15258789","1940000.05722046","3910000.08583069","5019999.98092651","4820000.17166138","3630000.11444092","","","","","","","","","","","","","","","","","",
"Rumania","ROU","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243399993.896484","320750000","258190002.441406","166679992.675781","154389999.389648","297850006.103516","230919998.168945","218419998.168945","366119995.117188","386390014.648438","430769989.013672","646580017.089844","418149993.896484","597729980.46875","910950012.207031","","","","","","","","","","","","","","","","","",
"Federación de Rusia","RUS","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254020004.272461","563710021.972656","1935099975.58594","2419399902.34375","1846890014.64844","1916780029.29688","1403150024.41406","903010009.765625","1183119995.11719","1937319946.28906","1553719970.70313","1089810058.59375","1284520019.53125","1244479980.46875","1319550048.82813","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia meridional","SAS","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","",
"Arabia Saudita","SAU","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","709999.978542328","289999.99165535","","","","","","","","","","","","",
"Sudán","SDN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapur","SGP","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14880000.1144409","2809999.94277954","1620000.00476837","-1110000.01430511","1090000.0333786","850000.023841858","7190000.05722046","7070000.17166138","9140000.34332275","","","","","","","","","","","","","","","","","",
"Islas Salomón","SLB","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leona","SLE","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","",
"Sudán del Sur","SSD","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"África al sur del Sahara","SSF","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","",
"Pequeños Estados","SST","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15369999.8855591","104370002.746582","42310001.373291","43810001.373291","58049999.2370605","67269999.0272522","114030004.858971","151109997.12348","156170004.487038","126270003.199577","129900000.90003","96569999.8140335","116970003.336668","210359993.457794","","","","","","","","","","","","","","","","","",
"Santo Tomé y Príncipe","STP","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Eslovaca","SVK","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6840000.15258789","114699996.948242","63360000.6103516","50520000.4577637","78389999.3896484","97959999.0844727","97589996.3378906","70419998.1689453","154820007.324219","318709991.455078","112989997.86377","164039993.286133","152649993.896484","161869995.117188","234789993.286133","","","","","","","","","","","","","","","","","",
"Eslovenia","SVN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56209999.0844727","62220001.2207031","","","","","","","","","","","","","","","","","",
"Suecia","SWE","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Árabe Siria","SYR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Turcas y Caicos","TCA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europa y Asia central (BIRF y la AIF)","TEC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2120320027.35138","4262730010.98633","4616470004.08173","4315549951.55334","4431780033.11157","6724739913.94044","3489450019.83643","2530489974.97559","3172220005.0354","4382299957.27539","4264320014.95362","3596210094.4519","3421580005.64575","3821599964.14185","4795360103.60719","","","","","","","280000.001192093","","","","","","","","","","",
"Togo","TGO","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tailandia","THA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tayikistán","TJK","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistán","TKM","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13750000","6949999.80926514","6969999.79019165","7909999.84741211","12500000","","","","","","","","","","","","","","","","","",
"Tonga","TON","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia meridional (BIRF y la AIF)","TSA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"África al sur del Sahara (BIRF y la AIF)","TSS","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad y Tobago","TTO","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Túnez","TUN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turquía","TUR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzanía","TZA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ucrania","UKR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289000000","368299987.792969","557700012.207031","328440002.441406","290350006.103516","319619995.117188","398059997.558594","272579986.572266","468399993.896484","573159973.144531","543320007.324219","514830017.089844","476209991.455078","328359985.351563","376390014.648438","","","","","","","","","","","","","","","","","",
"Ingreso mediano alto","UMC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","267640004.15802","1066420013.42773","2365049960.13641","2748869897.84241","2177520008.08716","2318390029.90723","1696100028.9917","1179010009.76563","1462369998.93188","2243599945.06836","1910569984.43604","1483260069.84711","1657750017.64297","1717779983.52051","2000360042.57202","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estados Unidos","USA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistán","UZB","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Vicente y las Granadinas","VCT","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela","VEN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Vírgenes Británicas","VGB","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4840000.15258789","2059999.94277954","-79999.9982118607","-529999.971389771","-1220000.02861023","","","","","","","","","","","","","","","","","",
"Islas Vírgenes (EE.UU.)","VIR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mundo","WLD","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2276949951.17188","6401109863.28125","4371260253.90625","3737390136.71875","5181109863.28125","7122279785.15625","4497939941.40625","5181609863.28125","6456089843.75","6440890136.71875","6647390136.71875","5729270019.53125","5529160156.25","6458520019.53125","8320969726.5625","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep. del","YEM","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudáfrica","ZAF","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zambia","ZMB","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zimbabwe","ZWE","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
